year,GEOID,NAME,variable,estimate
2021,5001127700,"Georgia town, Franklin County, Vermont",Non-Mortgaged SMOC,552
2021,5001133025,"Highgate town, Franklin County, Vermont",Mortgaged SMOC,1564
2021,5001133025,"Highgate town, Franklin County, Vermont",Non-Mortgaged SMOC,487
2021,5001145850,"Montgomery town, Franklin County, Vermont",Mortgaged SMOC,1510
2021,5001145850,"Montgomery town, Franklin County, Vermont",Non-Mortgaged SMOC,571
2021,5001159125,"Richford town, Franklin County, Vermont",Mortgaged SMOC,1177
2021,5001159125,"Richford town, Franklin County, Vermont",Non-Mortgaged SMOC,612
2021,5001161675,"St. Albans city, Franklin County, Vermont",Mortgaged SMOC,1543
2021,5001161675,"St. Albans city, Franklin County, Vermont",Non-Mortgaged SMOC,681
2021,5001161750,"St. Albans town, Franklin County, Vermont",Mortgaged SMOC,1803
2021,5001161750,"St. Albans town, Franklin County, Vermont",Non-Mortgaged SMOC,684
2021,5001164600,"Sheldon town, Franklin County, Vermont",Mortgaged SMOC,1466
2021,5001164600,"Sheldon town, Franklin County, Vermont",Non-Mortgaged SMOC,696
2021,5001171725,"Swanton town, Franklin County, Vermont",Mortgaged SMOC,1560
2021,5001171725,"Swanton town, Franklin County, Vermont",Non-Mortgaged SMOC,659
2021,5001300860,"Alburgh town, Grand Isle County, Vermont",Mortgaged SMOC,1422
2021,5001300860,"Alburgh town, Grand Isle County, Vermont",Non-Mortgaged SMOC,744
2021,5001329275,"Grand Isle town, Grand Isle County, Vermont",Mortgaged SMOC,1989
2021,5001329275,"Grand Isle town, Grand Isle County, Vermont",Non-Mortgaged SMOC,955
2021,5001335875,"Isle La Motte town, Grand Isle County, Vermont",Mortgaged SMOC,1405
2021,5001335875,"Isle La Motte town, Grand Isle County, Vermont",Non-Mortgaged SMOC,669
2021,5001350650,"North Hero town, Grand Isle County, Vermont",Mortgaged SMOC,1995
2021,5001350650,"North Hero town, Grand Isle County, Vermont",Non-Mortgaged SMOC,928
2021,5001367000,"South Hero town, Grand Isle County, Vermont",Mortgaged SMOC,2302
2021,5001367000,"South Hero town, Grand Isle County, Vermont",Non-Mortgaged SMOC,955
2021,5001504375,"Belvidere town, Lamoille County, Vermont",Mortgaged SMOC,1406
2021,5001504375,"Belvidere town, Lamoille County, Vermont",Non-Mortgaged SMOC,529
2021,5001511500,"Cambridge town, Lamoille County, Vermont",Mortgaged SMOC,1878
2021,5001511500,"Cambridge town, Lamoille County, Vermont",Non-Mortgaged SMOC,725
2021,5001523500,"Eden town, Lamoille County, Vermont",Mortgaged SMOC,1240
2021,5001523500,"Eden town, Lamoille County, Vermont",Non-Mortgaged SMOC,625
2021,5001523725,"Elmore town, Lamoille County, Vermont",Mortgaged SMOC,1540
2021,5001523725,"Elmore town, Lamoille County, Vermont",Non-Mortgaged SMOC,800
2021,5001535050,"Hyde Park town, Lamoille County, Vermont",Mortgaged SMOC,1566
2021,5001535050,"Hyde Park town, Lamoille County, Vermont",Non-Mortgaged SMOC,774
2021,5001537075,"Johnson town, Lamoille County, Vermont",Mortgaged SMOC,1491
2021,5001537075,"Johnson town, Lamoille County, Vermont",Non-Mortgaged SMOC,561
2021,5001546675,"Morristown town, Lamoille County, Vermont",Mortgaged SMOC,1742
2021,5001546675,"Morristown town, Lamoille County, Vermont",Non-Mortgaged SMOC,715
2021,5001570525,"Stowe town, Lamoille County, Vermont",Mortgaged SMOC,2383
2021,5001570525,"Stowe town, Lamoille County, Vermont",Non-Mortgaged SMOC,913
2021,5001577425,"Waterville town, Lamoille County, Vermont",Mortgaged SMOC,1469
2021,5001577425,"Waterville town, Lamoille County, Vermont",Non-Mortgaged SMOC,545
2021,5001585375,"Wolcott town, Lamoille County, Vermont",Mortgaged SMOC,1385
2021,5001585375,"Wolcott town, Lamoille County, Vermont",Non-Mortgaged SMOC,573
2021,5001707375,"Bradford town, Orange County, Vermont",Mortgaged SMOC,1572
2021,5001707375,"Bradford town, Orange County, Vermont",Non-Mortgaged SMOC,651
2021,5001707600,"Braintree town, Orange County, Vermont",Mortgaged SMOC,1386
2021,5001707600,"Braintree town, Orange County, Vermont",Non-Mortgaged SMOC,672
2021,5001709325,"Brookfield town, Orange County, Vermont",Mortgaged SMOC,1586
2021,5001709325,"Brookfield town, Orange County, Vermont",Non-Mortgaged SMOC,823
2021,5001713525,"Chelsea town, Orange County, Vermont",Mortgaged SMOC,1394
2021,5001713525,"Chelsea town, Orange County, Vermont",Non-Mortgaged SMOC,561
2021,5001715700,"Corinth town, Orange County, Vermont",Mortgaged SMOC,1602
2021,5001715700,"Corinth town, Orange County, Vermont",Non-Mortgaged SMOC,685
2021,5001725675,"Fairlee town, Orange County, Vermont",Mortgaged SMOC,1610
2021,5001725675,"Fairlee town, Orange County, Vermont",Non-Mortgaged SMOC,803
2021,5001748175,"Newbury town, Orange County, Vermont",Mortgaged SMOC,1449
2021,5001748175,"Newbury town, Orange County, Vermont",Non-Mortgaged SMOC,546
2021,5001753425,"Orange town, Orange County, Vermont",Mortgaged SMOC,1336
2021,5001753425,"Orange town, Orange County, Vermont",Non-Mortgaged SMOC,348
2021,5001758075,"Randolph town, Orange County, Vermont",Mortgaged SMOC,1579
2021,5001758075,"Randolph town, Orange County, Vermont",Non-Mortgaged SMOC,758
2021,5001770675,"Strafford town, Orange County, Vermont",Mortgaged SMOC,1849
2021,5001770675,"Strafford town, Orange County, Vermont",Non-Mortgaged SMOC,871
2021,5001772400,"Thetford town, Orange County, Vermont",Mortgaged SMOC,1625
2021,5001772400,"Thetford town, Orange County, Vermont",Non-Mortgaged SMOC,773
2021,5001773075,"Topsham town, Orange County, Vermont",Mortgaged SMOC,1345
2021,5001773075,"Topsham town, Orange County, Vermont",Non-Mortgaged SMOC,598
2021,5001773675,"Tunbridge town, Orange County, Vermont",Mortgaged SMOC,1757
2021,5001773675,"Tunbridge town, Orange County, Vermont",Non-Mortgaged SMOC,693
2021,5001774950,"Vershire town, Orange County, Vermont",Mortgaged SMOC,1444
2021,5001774950,"Vershire town, Orange County, Vermont",Non-Mortgaged SMOC,506
2021,5001776750,"Washington town, Orange County, Vermont",Mortgaged SMOC,1426
2021,5001776750,"Washington town, Orange County, Vermont",Non-Mortgaged SMOC,613
2021,5001779975,"West Fairlee town, Orange County, Vermont",Mortgaged SMOC,1359
2021,5001779975,"West Fairlee town, Orange County, Vermont",Non-Mortgaged SMOC,675
2021,5001784175,"Williamstown town, Orange County, Vermont",Mortgaged SMOC,1436
2021,5001784175,"Williamstown town, Orange County, Vermont",Non-Mortgaged SMOC,619
2021,5001900475,"Albany town, Orleans County, Vermont",Mortgaged SMOC,1372
2021,5001900475,"Albany town, Orleans County, Vermont",Non-Mortgaged SMOC,608
2021,5001903550,"Barton town, Orleans County, Vermont",Mortgaged SMOC,1275
2021,5001903550,"Barton town, Orleans County, Vermont",Non-Mortgaged SMOC,628
2021,5001909850,"Brownington town, Orleans County, Vermont",Mortgaged SMOC,1424
2021,5001909850,"Brownington town, Orleans County, Vermont",Non-Mortgaged SMOC,545
2021,5001913150,"Charleston town, Orleans County, Vermont",Mortgaged SMOC,1063
2021,5001913150,"Charleston town, Orleans County, Vermont",Non-Mortgaged SMOC,638
2021,5001916150,"Coventry town, Orleans County, Vermont",Mortgaged SMOC,1516
2021,5001916150,"Coventry town, Orleans County, Vermont",Non-Mortgaged SMOC,615
2021,5001916300,"Craftsbury town, Orleans County, Vermont",Mortgaged SMOC,1563
2021,5001916300,"Craftsbury town, Orleans County, Vermont",Non-Mortgaged SMOC,808
2021,5001917350,"Derby town, Orleans County, Vermont",Mortgaged SMOC,1495
2021,5001917350,"Derby town, Orleans County, Vermont",Non-Mortgaged SMOC,627
2021,5001928075,"Glover town, Orleans County, Vermont",Mortgaged SMOC,1649
2021,5001928075,"Glover town, Orleans County, Vermont",Non-Mortgaged SMOC,542
2021,5001930175,"Greensboro town, Orleans County, Vermont",Mortgaged SMOC,1516
2021,5001930175,"Greensboro town, Orleans County, Vermont",Non-Mortgaged SMOC,788
2021,5001933775,"Holland town, Orleans County, Vermont",Mortgaged SMOC,1269
2021,5001933775,"Holland town, Orleans County, Vermont",Non-Mortgaged SMOC,650
2021,5001935575,"Irasburg town, Orleans County, Vermont",Mortgaged SMOC,1524
2021,5001935575,"Irasburg town, Orleans County, Vermont",Non-Mortgaged SMOC,559
2021,5001936325,"Jay town, Orleans County, Vermont",Mortgaged SMOC,1601
2021,5001936325,"Jay town, Orleans County, Vermont",Non-Mortgaged SMOC,598
2021,5001940525,"Lowell town, Orleans County, Vermont",Mortgaged SMOC,1375
2021,5001940525,"Lowell town, Orleans County, Vermont",Non-Mortgaged SMOC,426
2021,5001946450,"Morgan town, Orleans County, Vermont",Mortgaged SMOC,1382
2021,5001946450,"Morgan town, Orleans County, Vermont",Non-Mortgaged SMOC,633
2021,5001948850,"Newport city, Orleans County, Vermont",Mortgaged SMOC,1298
2021,5001948850,"Newport city, Orleans County, Vermont",Non-Mortgaged SMOC,676
2021,5001948925,"Newport town, Orleans County, Vermont",Mortgaged SMOC,1428
2021,5001948925,"Newport town, Orleans County, Vermont",Non-Mortgaged SMOC,628
2021,5001973525,"Troy town, Orleans County, Vermont",Mortgaged SMOC,1567
2021,5001973525,"Troy town, Orleans County, Vermont",Non-Mortgaged SMOC,553
2021,5001980200,"Westfield town, Orleans County, Vermont",Mortgaged SMOC,1513
2021,5001980200,"Westfield town, Orleans County, Vermont",Non-Mortgaged SMOC,633
2021,5001981700,"Westmore town, Orleans County, Vermont",Mortgaged SMOC,1625
2021,5001981700,"Westmore town, Orleans County, Vermont",Non-Mortgaged SMOC,650
2021,5002105200,"Benson town, Rutland County, Vermont",Mortgaged SMOC,1383
2021,5002105200,"Benson town, Rutland County, Vermont",Non-Mortgaged SMOC,491
2021,5002107750,"Brandon town, Rutland County, Vermont",Mortgaged SMOC,1468
2021,5002107750,"Brandon town, Rutland County, Vermont",Non-Mortgaged SMOC,662
2021,5002111950,"Castleton town, Rutland County, Vermont",Mortgaged SMOC,1459
2021,5002111950,"Castleton town, Rutland County, Vermont",Non-Mortgaged SMOC,529
2021,5002114350,"Chittenden town, Rutland County, Vermont",Mortgaged SMOC,2000
2021,5002114350,"Chittenden town, Rutland County, Vermont",Non-Mortgaged SMOC,727
2021,5002114500,"Clarendon town, Rutland County, Vermont",Mortgaged SMOC,1429
2021,5002114500,"Clarendon town, Rutland County, Vermont",Non-Mortgaged SMOC,641
2021,5002116825,"Danby town, Rutland County, Vermont",Mortgaged SMOC,1552
2021,5002116825,"Danby town, Rutland County, Vermont",Non-Mortgaged SMOC,645
2021,5002125375,"Fair Haven town, Rutland County, Vermont",Mortgaged SMOC,1551
2021,5002125375,"Fair Haven town, Rutland County, Vermont",Non-Mortgaged SMOC,624
2021,5002134450,"Hubbardton town, Rutland County, Vermont",Mortgaged SMOC,1787
2021,5002134450,"Hubbardton town, Rutland County, Vermont",Non-Mortgaged SMOC,647
2021,5002135425,"Ira town, Rutland County, Vermont",Mortgaged SMOC,1324
2021,5002135425,"Ira town, Rutland County, Vermont",Non-Mortgaged SMOC,550
2021,5002137685,"Killington town, Rutland County, Vermont",Mortgaged SMOC,1802
2021,5002137685,"Killington town, Rutland County, Vermont",Non-Mortgaged SMOC,858
2021,5002144125,"Mendon town, Rutland County, Vermont",Mortgaged SMOC,1775
2021,5002144125,"Mendon town, Rutland County, Vermont",Non-Mortgaged SMOC,655
2021,5002144800,"Middletown Springs town, Rutland County, Vermont",Mortgaged SMOC,1451
2021,5002144800,"Middletown Springs town, Rutland County, Vermont",Non-Mortgaged SMOC,674
2021,5002147200,"Mount Holly town, Rutland County, Vermont",Mortgaged SMOC,1454
2021,5002147200,"Mount Holly town, Rutland County, Vermont",Non-Mortgaged SMOC,616
2021,5002147425,"Mount Tabor town, Rutland County, Vermont",Mortgaged SMOC,2137
2021,5002147425,"Mount Tabor town, Rutland County, Vermont",Non-Mortgaged SMOC,565
2021,5002154250,"Pawlet town, Rutland County, Vermont",Mortgaged SMOC,1391
2021,5002154250,"Pawlet town, Rutland County, Vermont",Non-Mortgaged SMOC,483
2021,5002155450,"Pittsfield town, Rutland County, Vermont",Mortgaged SMOC,1357
2021,5002155450,"Pittsfield town, Rutland County, Vermont",Non-Mortgaged SMOC,718
2021,5002155600,"Pittsford town, Rutland County, Vermont",Mortgaged SMOC,1591
2021,5002155600,"Pittsford town, Rutland County, Vermont",Non-Mortgaged SMOC,534
2021,5002156875,"Poultney town, Rutland County, Vermont",Mortgaged SMOC,1395
2021,5002156875,"Poultney town, Rutland County, Vermont",Non-Mortgaged SMOC,626
2021,5002157250,"Proctor town, Rutland County, Vermont",Mortgaged SMOC,1392
2021,5002157250,"Proctor town, Rutland County, Vermont",Non-Mortgaged SMOC,788
2021,5002161225,"Rutland city, Rutland County, Vermont",Mortgaged SMOC,1397
2021,5002161225,"Rutland city, Rutland County, Vermont",Non-Mortgaged SMOC,720
2021,5002161300,"Rutland town, Rutland County, Vermont",Mortgaged SMOC,1635
2021,5002161300,"Rutland town, Rutland County, Vermont",Non-Mortgaged SMOC,646
2021,5002165275,"Shrewsbury town, Rutland County, Vermont",Mortgaged SMOC,1639
2021,5002165275,"Shrewsbury town, Rutland County, Vermont",Non-Mortgaged SMOC,685
2021,5002171050,"Sudbury town, Rutland County, Vermont",Mortgaged SMOC,1595
2021,5002171050,"Sudbury town, Rutland County, Vermont",Non-Mortgaged SMOC,633
2021,5002172925,"Tinmouth town, Rutland County, Vermont",Mortgaged SMOC,1637
2021,5002172925,"Tinmouth town, Rutland County, Vermont",Non-Mortgaged SMOC,627
2021,5002175925,"Wallingford town, Rutland County, Vermont",Mortgaged SMOC,1603
2021,5002175925,"Wallingford town, Rutland County, Vermont",Non-Mortgaged SMOC,633
2021,5002177950,"Wells town, Rutland County, Vermont",Mortgaged SMOC,1185
2021,5002177950,"Wells town, Rutland County, Vermont",Non-Mortgaged SMOC,529
2021,5002180875,"West Haven town, Rutland County, Vermont",Mortgaged SMOC,1464
2021,5002180875,"West Haven town, Rutland County, Vermont",Non-Mortgaged SMOC,581
2021,5002182300,"West Rutland town, Rutland County, Vermont",Mortgaged SMOC,1261
2021,5002182300,"West Rutland town, Rutland County, Vermont",Non-Mortgaged SMOC,720
2021,5002303175,"Barre city, Washington County, Vermont",Mortgaged SMOC,1465
2021,5002303175,"Barre city, Washington County, Vermont",Non-Mortgaged SMOC,724
2021,5002303250,"Barre town, Washington County, Vermont",Mortgaged SMOC,1577
2021,5002303250,"Barre town, Washington County, Vermont",Non-Mortgaged SMOC,756
2021,5002305650,"Berlin town, Washington County, Vermont",Mortgaged SMOC,1747
2021,5002305650,"Berlin town, Washington County, Vermont",Non-Mortgaged SMOC,729
2021,5002311125,"Cabot town, Washington County, Vermont",Mortgaged SMOC,1498
2021,5002311125,"Cabot town, Washington County, Vermont",Non-Mortgaged SMOC,789
2021,5002311350,"Calais town, Washington County, Vermont",Mortgaged SMOC,1888
2021,5002311350,"Calais town, Washington County, Vermont",Non-Mortgaged SMOC,707
2021,5002318550,"Duxbury town, Washington County, Vermont",Mortgaged SMOC,1750
2021,5002318550,"Duxbury town, Washington County, Vermont",Non-Mortgaged SMOC,654
2021,5002321925,"East Montpelier town, Washington County, Vermont",Mortgaged SMOC,1869
2021,5002321925,"East Montpelier town, Washington County, Vermont",Non-Mortgaged SMOC,800
2021,5002325825,"Fayston town, Washington County, Vermont",Mortgaged SMOC,2061
2021,5002325825,"Fayston town, Washington County, Vermont",Non-Mortgaged SMOC,991
2021,5002343600,"Marshfield town, Washington County, Vermont",Mortgaged SMOC,1599
2021,5002343600,"Marshfield town, Washington County, Vermont",Non-Mortgaged SMOC,645
2021,5002344500,"Middlesex town, Washington County, Vermont",Mortgaged SMOC,1728
2021,5002344500,"Middlesex town, Washington County, Vermont",Non-Mortgaged SMOC,720
2021,5002346000,"Montpelier city, Washington County, Vermont",Mortgaged SMOC,1812
2021,5002346000,"Montpelier city, Washington County, Vermont",Non-Mortgaged SMOC,872
2021,5002346225,"Moretown town, Washington County, Vermont",Mortgaged SMOC,1835
2021,5002346225,"Moretown town, Washington County, Vermont",Non-Mortgaged SMOC,726
2021,5002350275,"Northfield town, Washington County, Vermont",Mortgaged SMOC,1670
2021,5002350275,"Northfield town, Washington County, Vermont",Non-Mortgaged SMOC,809
2021,5002355825,"Plainfield town, Washington County, Vermont",Mortgaged SMOC,1563
2021,5002355825,"Plainfield town, Washington County, Vermont",Non-Mortgaged SMOC,773
2021,5002360625,"Roxbury town, Washington County, Vermont",Mortgaged SMOC,1461
2021,5002360625,"Roxbury town, Washington County, Vermont",Non-Mortgaged SMOC,587
2021,5002375325,"Waitsfield town, Washington County, Vermont",Mortgaged SMOC,2238
2021,5002375325,"Waitsfield town, Washington County, Vermont",Non-Mortgaged SMOC,770
2021,5002376525,"Warren town, Washington County, Vermont",Mortgaged SMOC,1910
2021,5002376525,"Warren town, Washington County, Vermont",Non-Mortgaged SMOC,1219
2021,5002376975,"Waterbury town, Washington County, Vermont",Mortgaged SMOC,2040
2021,5002376975,"Waterbury town, Washington County, Vermont",Non-Mortgaged SMOC,868
2021,5002385525,"Woodbury town, Washington County, Vermont",Mortgaged SMOC,1614
2021,5002385525,"Woodbury town, Washington County, Vermont",Non-Mortgaged SMOC,650
2021,5002386125,"Worcester town, Washington County, Vermont",Mortgaged SMOC,1604
2021,5002386125,"Worcester town, Washington County, Vermont",Non-Mortgaged SMOC,680
2021,5002501900,"Athens town, Windham County, Vermont",Mortgaged SMOC,1798
2021,5002501900,"Athens town, Windham County, Vermont",Non-Mortgaged SMOC,625
2021,5002507900,"Brattleboro town, Windham County, Vermont",Mortgaged SMOC,1633
2021,5002507900,"Brattleboro town, Windham County, Vermont",Non-Mortgaged SMOC,834
2021,5002509475,"Brookline town, Windham County, Vermont",Mortgaged SMOC,1219
2021,5002509475,"Brookline town, Windham County, Vermont",Non-Mortgaged SMOC,757
2021,5002517875,"Dover town, Windham County, Vermont",Mortgaged SMOC,1428
2021,5002517875,"Dover town, Windham County, Vermont",Non-Mortgaged SMOC,1246
2021,5002518325,"Dummerston town, Windham County, Vermont",Mortgaged SMOC,1757
2021,5002518325,"Dummerston town, Windham County, Vermont",Non-Mortgaged SMOC,813
2021,5002528900,"Grafton town, Windham County, Vermont",Mortgaged SMOC,1588
2021,5002528900,"Grafton town, Windham County, Vermont",Non-Mortgaged SMOC,828
2021,5002530925,"Guilford town, Windham County, Vermont",Mortgaged SMOC,1690
2021,5002530925,"Guilford town, Windham County, Vermont",Non-Mortgaged SMOC,880
2021,5002531150,"Halifax town, Windham County, Vermont",Mortgaged SMOC,1491
2021,5002531150,"Halifax town, Windham County, Vermont",Non-Mortgaged SMOC,670
2021,5002536175,"Jamaica town, Windham County, Vermont",Mortgaged SMOC,1221
2021,5002536175,"Jamaica town, Windham County, Vermont",Non-Mortgaged SMOC,620
2021,5002540225,"Londonderry town, Windham County, Vermont",Mortgaged SMOC,1603
2021,5002540225,"Londonderry town, Windham County, Vermont",Non-Mortgaged SMOC,636
2021,5002543375,"Marlboro town, Windham County, Vermont",Mortgaged SMOC,1844
2021,5002543375,"Marlboro town, Windham County, Vermont",Non-Mortgaged SMOC,724
2021,5002548400,"Newfane town, Windham County, Vermont",Mortgaged SMOC,1567
2021,5002548400,"Newfane town, Windham County, Vermont",Non-Mortgaged SMOC,662
2021,5002557700,"Putney town, Windham County, Vermont",Mortgaged SMOC,1616
2021,5002557700,"Putney town, Windham County, Vermont",Non-Mortgaged SMOC,588
2021,5002560250,"Rockingham town, Windham County, Vermont",Mortgaged SMOC,1392
2021,5002560250,"Rockingham town, Windham County, Vermont",Non-Mortgaged SMOC,678
2021,5002565762,"Somerset town, Windham County, Vermont",Mortgaged SMOC,NA
2021,5002565762,"Somerset town, Windham County, Vermont",Non-Mortgaged SMOC,NA
2021,5002570750,"Stratton town, Windham County, Vermont",Mortgaged SMOC,1875
2021,5002570750,"Stratton town, Windham County, Vermont",Non-Mortgaged SMOC,763
2021,5002573300,"Townshend town, Windham County, Vermont",Mortgaged SMOC,1617
2021,5002573300,"Townshend town, Windham County, Vermont",Non-Mortgaged SMOC,817
2021,5002574800,"Vernon town, Windham County, Vermont",Mortgaged SMOC,1616
2021,5002574800,"Vernon town, Windham County, Vermont",Non-Mortgaged SMOC,685
2021,5002576225,"Wardsboro town, Windham County, Vermont",Mortgaged SMOC,1758
2021,5002576225,"Wardsboro town, Windham County, Vermont",Non-Mortgaged SMOC,705
2021,5002581400,"Westminster town, Windham County, Vermont",Mortgaged SMOC,1590
2021,5002581400,"Westminster town, Windham County, Vermont",Non-Mortgaged SMOC,623
2021,5002583950,"Whitingham town, Windham County, Vermont",Mortgaged SMOC,1468
2021,5002583950,"Whitingham town, Windham County, Vermont",Non-Mortgaged SMOC,779
2021,5002584700,"Wilmington town, Windham County, Vermont",Mortgaged SMOC,1574
2021,5002584700,"Wilmington town, Windham County, Vermont",Non-Mortgaged SMOC,770
2021,5002584850,"Windham town, Windham County, Vermont",Mortgaged SMOC,1875
2021,5002584850,"Windham town, Windham County, Vermont",Non-Mortgaged SMOC,829
2021,5002701300,"Andover town, Windsor County, Vermont",Mortgaged SMOC,1569
2021,5002701300,"Andover town, Windsor County, Vermont",Non-Mortgaged SMOC,750
2021,5002702575,"Baltimore town, Windsor County, Vermont",Mortgaged SMOC,1528
2021,5002702575,"Baltimore town, Windsor County, Vermont",Non-Mortgaged SMOC,650
2021,5002702725,"Barnard town, Windsor County, Vermont",Mortgaged SMOC,1603
2021,5002702725,"Barnard town, Windsor County, Vermont",Non-Mortgaged SMOC,735
2021,5002705800,"Bethel town, Windsor County, Vermont",Mortgaged SMOC,1663
2021,5002705800,"Bethel town, Windsor County, Vermont",Non-Mortgaged SMOC,832
2021,5002708275,"Bridgewater town, Windsor County, Vermont",Mortgaged SMOC,1500
2021,5002708275,"Bridgewater town, Windsor County, Vermont",Non-Mortgaged SMOC,531
2021,5002712250,"Cavendish town, Windsor County, Vermont",Mortgaged SMOC,1732
2021,5002712250,"Cavendish town, Windsor County, Vermont",Non-Mortgaged SMOC,623
2021,5002713675,"Chester town, Windsor County, Vermont",Mortgaged SMOC,1359
2021,5002713675,"Chester town, Windsor County, Vermont",Non-Mortgaged SMOC,646
2021,5002732275,"Hartford town, Windsor County, Vermont",Mortgaged SMOC,1696
2021,5002732275,"Hartford town, Windsor County, Vermont",Non-Mortgaged SMOC,798
2021,5002732425,"Hartland town, Windsor County, Vermont",Mortgaged SMOC,1310
2021,5002732425,"Hartland town, Windsor County, Vermont",Non-Mortgaged SMOC,775
2021,5002741275,"Ludlow town, Windsor County, Vermont",Mortgaged SMOC,1748
2021,5002741275,"Ludlow town, Windsor County, Vermont",Non-Mortgaged SMOC,760
2021,5002752900,"Norwich town, Windsor County, Vermont",Mortgaged SMOC,2833
2021,5002752900,"Norwich town, Windsor County, Vermont",Non-Mortgaged SMOC,1344
2021,5002756050,"Plymouth town, Windsor County, Vermont",Mortgaged SMOC,1875
2021,5002756050,"Plymouth town, Windsor County, Vermont",Non-Mortgaged SMOC,972
2021,5002756350,"Pomfret town, Windsor County, Vermont",Mortgaged SMOC,2221
2021,5002756350,"Pomfret town, Windsor County, Vermont",Non-Mortgaged SMOC,958
2021,5002758375,"Reading town, Windsor County, Vermont",Mortgaged SMOC,1681
2021,5002758375,"Reading town, Windsor County, Vermont",Non-Mortgaged SMOC,769
2021,5002760100,"Rochester town, Windsor County, Vermont",Mortgaged SMOC,1670
2021,5002760100,"Rochester town, Windsor County, Vermont",Non-Mortgaged SMOC,630
2021,5002760850,"Royalton town, Windsor County, Vermont",Mortgaged SMOC,1577
2021,5002760850,"Royalton town, Windsor County, Vermont",Non-Mortgaged SMOC,598
2021,5002763775,"Sharon town, Windsor County, Vermont",Mortgaged SMOC,1478
2021,5002763775,"Sharon town, Windsor County, Vermont",Non-Mortgaged SMOC,759
2021,5002769550,"Springfield town, Windsor County, Vermont",Mortgaged SMOC,1433
2021,5002769550,"Springfield town, Windsor County, Vermont",Non-Mortgaged SMOC,635
2021,5002770375,"Stockbridge town, Windsor County, Vermont",Mortgaged SMOC,1460
2021,5002770375,"Stockbridge town, Windsor County, Vermont",Non-Mortgaged SMOC,661
2021,5002777500,"Weathersfield town, Windsor County, Vermont",Mortgaged SMOC,1527
2021,5002777500,"Weathersfield town, Windsor County, Vermont",Non-Mortgaged SMOC,637
2021,5002782000,"Weston town, Windsor County, Vermont",Mortgaged SMOC,2628
2021,5002782000,"Weston town, Windsor County, Vermont",Non-Mortgaged SMOC,925
2021,5002783050,"West Windsor town, Windsor County, Vermont",Mortgaged SMOC,1959
2021,5002783050,"West Windsor town, Windsor County, Vermont",Non-Mortgaged SMOC,824
2021,5002784925,"Windsor town, Windsor County, Vermont",Mortgaged SMOC,1542
2021,5002784925,"Windsor town, Windsor County, Vermont",Non-Mortgaged SMOC,761
2021,5002785975,"Woodstock town, Windsor County, Vermont",Mortgaged SMOC,2466
2021,5002785975,"Woodstock town, Windsor County, Vermont",Non-Mortgaged SMOC,1074
2022,5000100325,"Addison town, Addison County, Vermont",Mortgaged SMOC,1842
2022,5000100325,"Addison town, Addison County, Vermont",Non-Mortgaged SMOC,854
2022,5000108575,"Bridport town, Addison County, Vermont",Mortgaged SMOC,1978
2022,5000108575,"Bridport town, Addison County, Vermont",Non-Mortgaged SMOC,741
2022,5000109025,"Bristol town, Addison County, Vermont",Mortgaged SMOC,1946
2022,5000109025,"Bristol town, Addison County, Vermont",Non-Mortgaged SMOC,791
2022,5000116000,"Cornwall town, Addison County, Vermont",Mortgaged SMOC,2200
2022,5000116000,"Cornwall town, Addison County, Vermont",Non-Mortgaged SMOC,831
2022,5000126300,"Ferrisburgh town, Addison County, Vermont",Mortgaged SMOC,2249
2022,5000126300,"Ferrisburgh town, Addison County, Vermont",Non-Mortgaged SMOC,677
2022,5000128600,"Goshen town, Addison County, Vermont",Mortgaged SMOC,1679
2022,5000128600,"Goshen town, Addison County, Vermont",Non-Mortgaged SMOC,890
2022,5000129575,"Granville town, Addison County, Vermont",Mortgaged SMOC,1643
2022,5000129575,"Granville town, Addison County, Vermont",Non-Mortgaged SMOC,490
2022,5000131525,"Hancock town, Addison County, Vermont",Mortgaged SMOC,1337
2022,5000131525,"Hancock town, Addison County, Vermont",Non-Mortgaged SMOC,575
2022,5000139325,"Leicester town, Addison County, Vermont",Mortgaged SMOC,1559
2022,5000139325,"Leicester town, Addison County, Vermont",Non-Mortgaged SMOC,572
2022,5000140075,"Lincoln town, Addison County, Vermont",Mortgaged SMOC,1704
2022,5000140075,"Lincoln town, Addison County, Vermont",Non-Mortgaged SMOC,775
2022,5000144350,"Middlebury town, Addison County, Vermont",Mortgaged SMOC,2014
2022,5000144350,"Middlebury town, Addison County, Vermont",Non-Mortgaged SMOC,846
2022,5000145550,"Monkton town, Addison County, Vermont",Mortgaged SMOC,2088
2022,5000145550,"Monkton town, Addison County, Vermont",Non-Mortgaged SMOC,756
2022,5000148700,"New Haven town, Addison County, Vermont",Mortgaged SMOC,1928
2022,5000148700,"New Haven town, Addison County, Vermont",Non-Mortgaged SMOC,848
2022,5000153725,"Orwell town, Addison County, Vermont",Mortgaged SMOC,1573
2022,5000153725,"Orwell town, Addison County, Vermont",Non-Mortgaged SMOC,696
2022,5000153950,"Panton town, Addison County, Vermont",Mortgaged SMOC,1962
2022,5000153950,"Panton town, Addison County, Vermont",Non-Mortgaged SMOC,971
2022,5000159650,"Ripton town, Addison County, Vermont",Mortgaged SMOC,1650
2022,5000159650,"Ripton town, Addison County, Vermont",Non-Mortgaged SMOC,633
2022,5000162575,"Salisbury town, Addison County, Vermont",Mortgaged SMOC,2086
