"","X_geoid","NAME","Year","Population"
"4842",5002171050,"Sudbury town, Rutland County, Vermont","1960",249
"4843",5002171050,"Sudbury town, Rutland County, Vermont","1970",253
"4844",5002171050,"Sudbury town, Rutland County, Vermont","1980",380
"4845",5002171050,"Sudbury town, Rutland County, Vermont","1990",516
"4846",5002171050,"Sudbury town, Rutland County, Vermont","2000",583
"4847",5002171050,"Sudbury town, Rutland County, Vermont","2010",560
"4848",5002171050,"Sudbury town, Rutland County, Vermont","2020",545
"4849",5000371425,"Sunderland town, Bennington County, Vermont","1791",414
"4850",5000371425,"Sunderland town, Bennington County, Vermont","1800",557
"4851",5000371425,"Sunderland town, Bennington County, Vermont","1810",575
"4852",5000371425,"Sunderland town, Bennington County, Vermont","1820",496
"4853",5000371425,"Sunderland town, Bennington County, Vermont","1830",463
"4854",5000371425,"Sunderland town, Bennington County, Vermont","1840",438
"4855",5000371425,"Sunderland town, Bennington County, Vermont","1850",479
"4856",5000371425,"Sunderland town, Bennington County, Vermont","1860",667
"4857",5000371425,"Sunderland town, Bennington County, Vermont","1870",553
"4858",5000371425,"Sunderland town, Bennington County, Vermont","1880",655
"4859",5000371425,"Sunderland town, Bennington County, Vermont","1890",633
"4860",5000371425,"Sunderland town, Bennington County, Vermont","1900",518
"4861",5000371425,"Sunderland town, Bennington County, Vermont","1910",494
"4862",5000371425,"Sunderland town, Bennington County, Vermont","1920",409
"4863",5000371425,"Sunderland town, Bennington County, Vermont","1930",375
"4864",5000371425,"Sunderland town, Bennington County, Vermont","1940",442
"4865",5000371425,"Sunderland town, Bennington County, Vermont","1950",493
"4866",5000371425,"Sunderland town, Bennington County, Vermont","1960",566
"4867",5000371425,"Sunderland town, Bennington County, Vermont","1970",601
"4868",5000371425,"Sunderland town, Bennington County, Vermont","1980",768
"4869",5000371425,"Sunderland town, Bennington County, Vermont","1990",872
"4870",5000371425,"Sunderland town, Bennington County, Vermont","2000",850
"4871",5000371425,"Sunderland town, Bennington County, Vermont","2010",956
"4872",5000371425,"Sunderland town, Bennington County, Vermont","2020",1056
"4873",5000571575,"Sutton town, Caledonia County, Vermont","1791",0
"4874",5000571575,"Sutton town, Caledonia County, Vermont","1800",0
"4875",5000571575,"Sutton town, Caledonia County, Vermont","1810",433
"4876",5000571575,"Sutton town, Caledonia County, Vermont","1820",697
"4877",5000571575,"Sutton town, Caledonia County, Vermont","1830",1005
"4878",5000571575,"Sutton town, Caledonia County, Vermont","1840",1068
"4879",5000571575,"Sutton town, Caledonia County, Vermont","1850",1001
"4880",5000571575,"Sutton town, Caledonia County, Vermont","1860",987
"4881",5000571575,"Sutton town, Caledonia County, Vermont","1870",920
"4882",5000571575,"Sutton town, Caledonia County, Vermont","1880",838
"4883",5000571575,"Sutton town, Caledonia County, Vermont","1890",746
"4884",5000571575,"Sutton town, Caledonia County, Vermont","1900",694
"4885",5000571575,"Sutton town, Caledonia County, Vermont","1910",711
"4886",5000571575,"Sutton town, Caledonia County, Vermont","1920",659
"4887",5000571575,"Sutton town, Caledonia County, Vermont","1930",596
"4888",5000571575,"Sutton town, Caledonia County, Vermont","1940",561
"4889",5000571575,"Sutton town, Caledonia County, Vermont","1950",528
"4890",5000571575,"Sutton town, Caledonia County, Vermont","1960",476
"4891",5000571575,"Sutton town, Caledonia County, Vermont","1970",438
"4892",5000571575,"Sutton town, Caledonia County, Vermont","1980",667
"4893",5000571575,"Sutton town, Caledonia County, Vermont","1990",854
"4894",5000571575,"Sutton town, Caledonia County, Vermont","2000",1001
"4895",5000571575,"Sutton town, Caledonia County, Vermont","2010",1029
"4896",5000571575,"Sutton town, Caledonia County, Vermont","2020",913
"4897",5001171725,"Swanton town, Franklin County, Vermont","1791",74
"4898",5001171725,"Swanton town, Franklin County, Vermont","1800",858
"4899",5001171725,"Swanton town, Franklin County, Vermont","1810",1657
"4900",5001171725,"Swanton town, Franklin County, Vermont","1820",607
"4901",5001171725,"Swanton town, Franklin County, Vermont","1830",2158
"4902",5001171725,"Swanton town, Franklin County, Vermont","1840",2312
"4903",5001171725,"Swanton town, Franklin County, Vermont","1850",2824
"4904",5001171725,"Swanton town, Franklin County, Vermont","1860",2678
"4905",5001171725,"Swanton town, Franklin County, Vermont","1870",2866
"4906",5001171725,"Swanton town, Franklin County, Vermont","1880",3079
"4907",5001171725,"Swanton town, Franklin County, Vermont","1890",3231
"4908",5001171725,"Swanton town, Franklin County, Vermont","1900",3745
"4909",5001171725,"Swanton town, Franklin County, Vermont","1910",3628
"4910",5001171725,"Swanton town, Franklin County, Vermont","1920",3342
"4911",5001171725,"Swanton town, Franklin County, Vermont","1930",3433
"4912",5001171725,"Swanton town, Franklin County, Vermont","1940",3543
"4913",5001171725,"Swanton town, Franklin County, Vermont","1950",3740
"4914",5001171725,"Swanton town, Franklin County, Vermont","1960",3946
"4915",5001171725,"Swanton town, Franklin County, Vermont","1970",4622
"4916",5001171725,"Swanton town, Franklin County, Vermont","1980",5141
"4917",5001171725,"Swanton town, Franklin County, Vermont","1990",5636
"4918",5001171725,"Swanton town, Franklin County, Vermont","2000",6203
"4919",5001171725,"Swanton town, Franklin County, Vermont","2010",6427
"4920",5001171725,"Swanton town, Franklin County, Vermont","2020",6701
"4921",5001772400,"Thetford town, Orange County, Vermont","1791",862
"4922",5001772400,"Thetford town, Orange County, Vermont","1800",1478
"4923",5001772400,"Thetford town, Orange County, Vermont","1810",1735
"4924",5001772400,"Thetford town, Orange County, Vermont","1820",1915
"4925",5001772400,"Thetford town, Orange County, Vermont","1830",2113
"4926",5001772400,"Thetford town, Orange County, Vermont","1840",2065
"4927",5001772400,"Thetford town, Orange County, Vermont","1850",2016
"4928",5001772400,"Thetford town, Orange County, Vermont","1860",1876
"4929",5001772400,"Thetford town, Orange County, Vermont","1870",1613
"4930",5001772400,"Thetford town, Orange County, Vermont","1880",1529
"4931",5001772400,"Thetford town, Orange County, Vermont","1890",1287
"4932",5001772400,"Thetford town, Orange County, Vermont","1900",1249
"4933",5001772400,"Thetford town, Orange County, Vermont","1910",1182
"4934",5001772400,"Thetford town, Orange County, Vermont","1920",1089
"4935",5001772400,"Thetford town, Orange County, Vermont","1930",1052
"4936",5001772400,"Thetford town, Orange County, Vermont","1940",1043
"4937",5001772400,"Thetford town, Orange County, Vermont","1950",1046
"4938",5001772400,"Thetford town, Orange County, Vermont","1960",1049
"4939",5001772400,"Thetford town, Orange County, Vermont","1970",1422
"4940",5001772400,"Thetford town, Orange County, Vermont","1980",2188
"4941",5001772400,"Thetford town, Orange County, Vermont","1990",2438
"4942",5001772400,"Thetford town, Orange County, Vermont","2000",2617
"4943",5001772400,"Thetford town, Orange County, Vermont","2010",2588
"4944",5001772400,"Thetford town, Orange County, Vermont","2020",2775
"4945",5002172925,"Tinmouth town, Rutland County, Vermont","1791",935
"4946",5002172925,"Tinmouth town, Rutland County, Vermont","1800",973
"4947",5002172925,"Tinmouth town, Rutland County, Vermont","1810",1001
"4948",5002172925,"Tinmouth town, Rutland County, Vermont","1820",1069
"4949",5002172925,"Tinmouth town, Rutland County, Vermont","1830",1049
"4950",5002172925,"Tinmouth town, Rutland County, Vermont","1840",780
"4951",5002172925,"Tinmouth town, Rutland County, Vermont","1850",717
"4952",5002172925,"Tinmouth town, Rutland County, Vermont","1860",620
"4953",5002172925,"Tinmouth town, Rutland County, Vermont","1870",569
"4954",5002172925,"Tinmouth town, Rutland County, Vermont","1880",532
"4955",5002172925,"Tinmouth town, Rutland County, Vermont","1890",435
"4956",5002172925,"Tinmouth town, Rutland County, Vermont","1900",404
"4957",5002172925,"Tinmouth town, Rutland County, Vermont","1910",410
"4958",5002172925,"Tinmouth town, Rutland County, Vermont","1920",349
"4959",5002172925,"Tinmouth town, Rutland County, Vermont","1930",340
"4960",5002172925,"Tinmouth town, Rutland County, Vermont","1940",346
"4961",5002172925,"Tinmouth town, Rutland County, Vermont","1950",248
"4962",5002172925,"Tinmouth town, Rutland County, Vermont","1960",228
"4963",5002172925,"Tinmouth town, Rutland County, Vermont","1970",268
"4964",5002172925,"Tinmouth town, Rutland County, Vermont","1980",406
"4965",5002172925,"Tinmouth town, Rutland County, Vermont","1990",455
"4966",5002172925,"Tinmouth town, Rutland County, Vermont","2000",567
"4967",5002172925,"Tinmouth town, Rutland County, Vermont","2010",613
"4968",5002172925,"Tinmouth town, Rutland County, Vermont","2020",553
"4969",5001773075,"Topsham town, Orange County, Vermont","1791",126
"4970",5001773075,"Topsham town, Orange County, Vermont","1800",344
"4971",5001773075,"Topsham town, Orange County, Vermont","1810",814
"4972",5001773075,"Topsham town, Orange County, Vermont","1820",1020
"4973",5001773075,"Topsham town, Orange County, Vermont","1830",1384
"4974",5001773075,"Topsham town, Orange County, Vermont","1840",1745
"4975",5001773075,"Topsham town, Orange County, Vermont","1850",1668
"4976",5001773075,"Topsham town, Orange County, Vermont","1860",1662
"4977",5001773075,"Topsham town, Orange County, Vermont","1870",1418
"4978",5001773075,"Topsham town, Orange County, Vermont","1880",1365
"4979",5001773075,"Topsham town, Orange County, Vermont","1890",1187
"4980",5001773075,"Topsham town, Orange County, Vermont","1900",1117
"4981",5001773075,"Topsham town, Orange County, Vermont","1910",918
"4982",5001773075,"Topsham town, Orange County, Vermont","1920",825
"4983",5001773075,"Topsham town, Orange County, Vermont","1930",720
"4984",5001773075,"Topsham town, Orange County, Vermont","1940",707
"4985",5001773075,"Topsham town, Orange County, Vermont","1950",733
"4986",5001773075,"Topsham town, Orange County, Vermont","1960",638
"4987",5001773075,"Topsham town, Orange County, Vermont","1970",686
"4988",5001773075,"Topsham town, Orange County, Vermont","1980",767
"4989",5001773075,"Topsham town, Orange County, Vermont","1990",944
"4990",5001773075,"Topsham town, Orange County, Vermont","2000",1142
"4991",5001773075,"Topsham town, Orange County, Vermont","2010",1173
"4992",5001773075,"Topsham town, Orange County, Vermont","2020",1199
"4993",5002573300,"Townshend town, Windham County, Vermont","1791",678
"4994",5002573300,"Townshend town, Windham County, Vermont","1800",1083
"4995",5002573300,"Townshend town, Windham County, Vermont","1810",1115
"4996",5002573300,"Townshend town, Windham County, Vermont","1820",1406
"4997",5002573300,"Townshend town, Windham County, Vermont","1830",1386
"4998",5002573300,"Townshend town, Windham County, Vermont","1840",1345
"4999",5002573300,"Townshend town, Windham County, Vermont","1850",1354
"5000",5002573300,"Townshend town, Windham County, Vermont","1860",1376
"5001",5002573300,"Townshend town, Windham County, Vermont","1870",1171
"5002",5002573300,"Townshend town, Windham County, Vermont","1880",1099
"5003",5002573300,"Townshend town, Windham County, Vermont","1890",865
"5004",5002573300,"Townshend town, Windham County, Vermont","1900",833
"5005",5002573300,"Townshend town, Windham County, Vermont","1910",817
"5006",5002573300,"Townshend town, Windham County, Vermont","1920",786
"5007",5002573300,"Townshend town, Windham County, Vermont","1930",633
"5008",5002573300,"Townshend town, Windham County, Vermont","1940",694
"5009",5002573300,"Townshend town, Windham County, Vermont","1950",584
"5010",5002573300,"Townshend town, Windham County, Vermont","1960",643
"5011",5002573300,"Townshend town, Windham County, Vermont","1970",668
"5012",5002573300,"Townshend town, Windham County, Vermont","1980",849
"5013",5002573300,"Townshend town, Windham County, Vermont","1990",1019
"5014",5002573300,"Townshend town, Windham County, Vermont","2000",1149
"5015",5002573300,"Townshend town, Windham County, Vermont","2010",1232
"5016",5002573300,"Townshend town, Windham County, Vermont","2020",1291
"5017",5001973525,"Troy town, Orleans County, Vermont","1791",0
"5018",5001973525,"Troy town, Orleans County, Vermont","1800",0
"5019",5001973525,"Troy town, Orleans County, Vermont","1810",231
"5020",5001973525,"Troy town, Orleans County, Vermont","1820",227
"5021",5001973525,"Troy town, Orleans County, Vermont","1830",608
"5022",5001973525,"Troy town, Orleans County, Vermont","1840",855
"5023",5001973525,"Troy town, Orleans County, Vermont","1850",1008
"5024",5001973525,"Troy town, Orleans County, Vermont","1860",1246
"5025",5001973525,"Troy town, Orleans County, Vermont","1870",1355
"5026",5001973525,"Troy town, Orleans County, Vermont","1880",1522
"5027",5001973525,"Troy town, Orleans County, Vermont","1890",1673
"5028",5001973525,"Troy town, Orleans County, Vermont","1900",1467
"5029",5001973525,"Troy town, Orleans County, Vermont","1910",1685
"5030",5001973525,"Troy town, Orleans County, Vermont","1920",1869
"5031",5001973525,"Troy town, Orleans County, Vermont","1930",1098
"5032",5001973525,"Troy town, Orleans County, Vermont","1940",1869
"5033",5001973525,"Troy town, Orleans County, Vermont","1950",1786
"5034",5001973525,"Troy town, Orleans County, Vermont","1960",1613
"5035",5001973525,"Troy town, Orleans County, Vermont","1970",1457
"5036",5001973525,"Troy town, Orleans County, Vermont","1980",1498
"5037",5001973525,"Troy town, Orleans County, Vermont","1990",1609
"5038",5001973525,"Troy town, Orleans County, Vermont","2000",1564
"5039",5001973525,"Troy town, Orleans County, Vermont","2010",1662
"5040",5001973525,"Troy town, Orleans County, Vermont","2020",1722
"5041",5001773675,"Tunbridge town, Orange County, Vermont","1791",487
"5042",5001773675,"Tunbridge town, Orange County, Vermont","1800",1324
"5043",5001773675,"Tunbridge town, Orange County, Vermont","1810",1640
"5044",5001773675,"Tunbridge town, Orange County, Vermont","1820",2003
"5045",5001773675,"Tunbridge town, Orange County, Vermont","1830",1920
"5046",5001773675,"Tunbridge town, Orange County, Vermont","1840",1811
"5047",5001773675,"Tunbridge town, Orange County, Vermont","1850",1786
"5048",5001773675,"Tunbridge town, Orange County, Vermont","1860",1546
"5049",5001773675,"Tunbridge town, Orange County, Vermont","1870",1405
"5050",5001773675,"Tunbridge town, Orange County, Vermont","1880",1262
"5051",5001773675,"Tunbridge town, Orange County, Vermont","1890",1011
"5052",5001773675,"Tunbridge town, Orange County, Vermont","1900",885
"5053",5001773675,"Tunbridge town, Orange County, Vermont","1910",918
"5054",5001773675,"Tunbridge town, Orange County, Vermont","1920",907
"5055",5001773675,"Tunbridge town, Orange County, Vermont","1930",903
"5056",5001773675,"Tunbridge town, Orange County, Vermont","1940",882
"5057",5001773675,"Tunbridge town, Orange County, Vermont","1950",774
"5058",5001773675,"Tunbridge town, Orange County, Vermont","1960",743
"5059",5001773675,"Tunbridge town, Orange County, Vermont","1970",791
"5060",5001773675,"Tunbridge town, Orange County, Vermont","1980",925
"5061",5001773675,"Tunbridge town, Orange County, Vermont","1990",1154
"5062",5001773675,"Tunbridge town, Orange County, Vermont","2000",1309
"5063",5001773675,"Tunbridge town, Orange County, Vermont","2010",1284
"5064",5001773675,"Tunbridge town, Orange County, Vermont","2020",1337
"5065",5000773975,"Underhill town, Chittenden County, Vermont","1791",59
"5066",5000773975,"Underhill town, Chittenden County, Vermont","1800",212
"5067",5000773975,"Underhill town, Chittenden County, Vermont","1810",490
"5068",5000773975,"Underhill town, Chittenden County, Vermont","1820",757
"5069",5000773975,"Underhill town, Chittenden County, Vermont","1830",1052
"5070",5000773975,"Underhill town, Chittenden County, Vermont","1840",1441
"5071",5000773975,"Underhill town, Chittenden County, Vermont","1850",1599
"5072",5000773975,"Underhill town, Chittenden County, Vermont","1860",1637
"5073",5000773975,"Underhill town, Chittenden County, Vermont","1870",1655
"5074",5000773975,"Underhill town, Chittenden County, Vermont","1880",1439
"5075",5000773975,"Underhill town, Chittenden County, Vermont","1890",1301
"5076",5000773975,"Underhill town, Chittenden County, Vermont","1900",1140
"5077",5000773975,"Underhill town, Chittenden County, Vermont","1910",1004
"5078",5000773975,"Underhill town, Chittenden County, Vermont","1920",896
"5079",5000773975,"Underhill town, Chittenden County, Vermont","1930",781
"5080",5000773975,"Underhill town, Chittenden County, Vermont","1940",760
"5081",5000773975,"Underhill town, Chittenden County, Vermont","1950",698
"5082",5000773975,"Underhill town, Chittenden County, Vermont","1960",730
"5083",5000773975,"Underhill town, Chittenden County, Vermont","1970",1198
"5084",5000773975,"Underhill town, Chittenden County, Vermont","1980",2172
"5085",5000773975,"Underhill town, Chittenden County, Vermont","1990",2799
"5086",5000773975,"Underhill town, Chittenden County, Vermont","2000",2980
"5087",5000773975,"Underhill town, Chittenden County, Vermont","2010",3016
"5088",5000773975,"Underhill town, Chittenden County, Vermont","2020",3129
"5089",5000174650,"Vergennes city, Addison County, Vermont","1791",201
"5090",5000174650,"Vergennes city, Addison County, Vermont","1800",516
"5091",5000174650,"Vergennes city, Addison County, Vermont","1810",835
"5092",5000174650,"Vergennes city, Addison County, Vermont","1820",817
"5093",5000174650,"Vergennes city, Addison County, Vermont","1830",999
"5094",5000174650,"Vergennes city, Addison County, Vermont","1840",1017
"5095",5000174650,"Vergennes city, Addison County, Vermont","1850",1378
"5096",5000174650,"Vergennes city, Addison County, Vermont","1860",1286
"5097",5000174650,"Vergennes city, Addison County, Vermont","1870",1670
"5098",5000174650,"Vergennes city, Addison County, Vermont","1880",1782
"5099",5000174650,"Vergennes city, Addison County, Vermont","1890",1773
"5100",5000174650,"Vergennes city, Addison County, Vermont","1900",1753
"5101",5000174650,"Vergennes city, Addison County, Vermont","1910",1463
"5102",5000174650,"Vergennes city, Addison County, Vermont","1920",1609
"5103",5000174650,"Vergennes city, Addison County, Vermont","1930",1705
"5104",5000174650,"Vergennes city, Addison County, Vermont","1940",1662
"5105",5000174650,"Vergennes city, Addison County, Vermont","1950",1736
"5106",5000174650,"Vergennes city, Addison County, Vermont","1960",1921
"5107",5000174650,"Vergennes city, Addison County, Vermont","1970",2242
"5108",5000174650,"Vergennes city, Addison County, Vermont","1980",2273
"5109",5000174650,"Vergennes city, Addison County, Vermont","1990",2578
"5110",5000174650,"Vergennes city, Addison County, Vermont","2000",2741
"5111",5000174650,"Vergennes city, Addison County, Vermont","2010",2588
"5112",5000174650,"Vergennes city, Addison County, Vermont","2020",2553
"5113",5002574800,"Vernon town, Windham County, Vermont","1791",482
"5114",5002574800,"Vernon town, Windham County, Vermont","1800",480
"5115",5002574800,"Vernon town, Windham County, Vermont","1810",521
"5116",5002574800,"Vernon town, Windham County, Vermont","1820",627
"5117",5002574800,"Vernon town, Windham County, Vermont","1830",681
"5118",5002574800,"Vernon town, Windham County, Vermont","1840",705
"5119",5002574800,"Vernon town, Windham County, Vermont","1850",821
"5120",5002574800,"Vernon town, Windham County, Vermont","1860",726
"5121",5002574800,"Vernon town, Windham County, Vermont","1870",764
"5122",5002574800,"Vernon town, Windham County, Vermont","1880",652
"5123",5002574800,"Vernon town, Windham County, Vermont","1890",567
"5124",5002574800,"Vernon town, Windham County, Vermont","1900",578
"5125",5002574800,"Vernon town, Windham County, Vermont","1910",606
"5126",5002574800,"Vernon town, Windham County, Vermont","1920",656
"5127",5002574800,"Vernon town, Windham County, Vermont","1930",609
"5128",5002574800,"Vernon town, Windham County, Vermont","1940",559
"5129",5002574800,"Vernon town, Windham County, Vermont","1950",712
"5130",5002574800,"Vernon town, Windham County, Vermont","1960",865
"5131",5002574800,"Vernon town, Windham County, Vermont","1970",1024
"5132",5002574800,"Vernon town, Windham County, Vermont","1980",1175
"5133",5002574800,"Vernon town, Windham County, Vermont","1990",1850
"5134",5002574800,"Vernon town, Windham County, Vermont","2000",2141
"5135",5002574800,"Vernon town, Windham County, Vermont","2010",2206
"5136",5002574800,"Vernon town, Windham County, Vermont","2020",2192
"5137",5001774950,"Vershire town, Orange County, Vermont","1791",439
"5138",5001774950,"Vershire town, Orange County, Vermont","1800",1031
"5139",5001774950,"Vershire town, Orange County, Vermont","1810",1311
"5140",5001774950,"Vershire town, Orange County, Vermont","1820",1290
"5141",5001774950,"Vershire town, Orange County, Vermont","1830",1260
"5142",5001774950,"Vershire town, Orange County, Vermont","1840",1188
"5143",5001774950,"Vershire town, Orange County, Vermont","1850",1071
"5144",5001774950,"Vershire town, Orange County, Vermont","1860",1053
"5145",5001774950,"Vershire town, Orange County, Vermont","1870",1140
"5146",5001774950,"Vershire town, Orange County, Vermont","1880",1875
"5147",5001774950,"Vershire town, Orange County, Vermont","1890",954
"5148",5001774950,"Vershire town, Orange County, Vermont","1900",641
"5149",5001774950,"Vershire town, Orange County, Vermont","1910",446
"5150",5001774950,"Vershire town, Orange County, Vermont","1920",410
"5151",5001774950,"Vershire town, Orange County, Vermont","1930",368
"5152",5001774950,"Vershire town, Orange County, Vermont","1940",367
"5153",5001774950,"Vershire town, Orange County, Vermont","1950",284
"5154",5001774950,"Vershire town, Orange County, Vermont","1960",236
"5155",5001774950,"Vershire town, Orange County, Vermont","1970",299
"5156",5001774950,"Vershire town, Orange County, Vermont","1980",442
"5157",5001774950,"Vershire town, Orange County, Vermont","1990",560
"5158",5001774950,"Vershire town, Orange County, Vermont","2000",629
"5159",5001774950,"Vershire town, Orange County, Vermont","2010",730
"5160",5001774950,"Vershire town, Orange County, Vermont","2020",672
"5161",5000975175,"Victory town, Essex County, Vermont","1791",0
"5162",5000975175,"Victory town, Essex County, Vermont","1800",0
"5163",5000975175,"Victory town, Essex County, Vermont","1810",0
"5164",5000975175,"Victory town, Essex County, Vermont","1820",6
"5165",5000975175,"Victory town, Essex County, Vermont","1830",53
"5166",5000975175,"Victory town, Essex County, Vermont","1840",140
"5167",5000975175,"Victory town, Essex County, Vermont","1850",168
"5168",5000975175,"Victory town, Essex County, Vermont","1860",212
"5169",5000975175,"Victory town, Essex County, Vermont","1870",263
"5170",5000975175,"Victory town, Essex County, Vermont","1880",321
"5171",5000975175,"Victory town, Essex County, Vermont","1890",554
"5172",5000975175,"Victory town, Essex County, Vermont","1900",321
"5173",5000975175,"Victory town, Essex County, Vermont","1910",206
"5174",5000975175,"Victory town, Essex County, Vermont","1920",125
"5175",5000975175,"Victory town, Essex County, Vermont","1930",80
"5176",5000975175,"Victory town, Essex County, Vermont","1940",104
"5177",5000975175,"Victory town, Essex County, Vermont","1950",49
"5178",5000975175,"Victory town, Essex County, Vermont","1960",46
"5179",5000975175,"Victory town, Essex County, Vermont","1970",42
"5180",5000975175,"Victory town, Essex County, Vermont","1980",56
"5181",5000975175,"Victory town, Essex County, Vermont","1990",50
"5182",5000975175,"Victory town, Essex County, Vermont","2000",97
"5183",5000975175,"Victory town, Essex County, Vermont","2010",62
"5184",5000975175,"Victory town, Essex County, Vermont","2020",70
"5185",5002375325,"Waitsfield town, Washington County, Vermont","1791",61
"5186",5002375325,"Waitsfield town, Washington County, Vermont","1800",473
"5187",5002375325,"Waitsfield town, Washington County, Vermont","1810",647
"5188",5002375325,"Waitsfield town, Washington County, Vermont","1820",935
"5189",5002375325,"Waitsfield town, Washington County, Vermont","1830",968
"5190",5002375325,"Waitsfield town, Washington County, Vermont","1840",1048
"5191",5002375325,"Waitsfield town, Washington County, Vermont","1850",1021
"5192",5002375325,"Waitsfield town, Washington County, Vermont","1860",1005
"5193",5002375325,"Waitsfield town, Washington County, Vermont","1870",948
"5194",5002375325,"Waitsfield town, Washington County, Vermont","1880",938
"5195",5002375325,"Waitsfield town, Washington County, Vermont","1890",815
"5196",5002375325,"Waitsfield town, Washington County, Vermont","1900",760
"5197",5002375325,"Waitsfield town, Washington County, Vermont","1910",709
"5198",5002375325,"Waitsfield town, Washington County, Vermont","1920",682
"5199",5002375325,"Waitsfield town, Washington County, Vermont","1930",723
"5200",5002375325,"Waitsfield town, Washington County, Vermont","1940",706
"5201",5002375325,"Waitsfield town, Washington County, Vermont","1950",661
"5202",5002375325,"Waitsfield town, Washington County, Vermont","1960",658
"5203",5002375325,"Waitsfield town, Washington County, Vermont","1970",837
"5204",5002375325,"Waitsfield town, Washington County, Vermont","1980",1300
"5205",5002375325,"Waitsfield town, Washington County, Vermont","1990",1422
"5206",5002375325,"Waitsfield town, Washington County, Vermont","2000",1659
"5207",5002375325,"Waitsfield town, Washington County, Vermont","2010",1719
"5208",5002375325,"Waitsfield town, Washington County, Vermont","2020",1844
"5209",5000575700,"Walden town, Caledonia County, Vermont","1791",11
"5210",5000575700,"Walden town, Caledonia County, Vermont","1800",153
"5211",5000575700,"Walden town, Caledonia County, Vermont","1810",455
"5212",5000575700,"Walden town, Caledonia County, Vermont","1820",580
"5213",5000575700,"Walden town, Caledonia County, Vermont","1830",827
"5214",5000575700,"Walden town, Caledonia County, Vermont","1840",913
"5215",5000575700,"Walden town, Caledonia County, Vermont","1850",910
"5216",5000575700,"Walden town, Caledonia County, Vermont","1860",1001
"5217",5000575700,"Walden town, Caledonia County, Vermont","1870",992
"5218",5000575700,"Walden town, Caledonia County, Vermont","1880",931
"5219",5000575700,"Walden town, Caledonia County, Vermont","1890",810
"5220",5000575700,"Walden town, Caledonia County, Vermont","1900",764
"5221",5000575700,"Walden town, Caledonia County, Vermont","1910",739
"5222",5000575700,"Walden town, Caledonia County, Vermont","1920",674
"5223",5000575700,"Walden town, Caledonia County, Vermont","1930",664
"5224",5000575700,"Walden town, Caledonia County, Vermont","1940",547
"5225",5000575700,"Walden town, Caledonia County, Vermont","1950",481
"5226",5000575700,"Walden town, Caledonia County, Vermont","1960",427
"5227",5000575700,"Walden town, Caledonia County, Vermont","1970",442
"5228",5000575700,"Walden town, Caledonia County, Vermont","1980",575
"5229",5000575700,"Walden town, Caledonia County, Vermont","1990",703
"5230",5000575700,"Walden town, Caledonia County, Vermont","2000",782
"5231",5000575700,"Walden town, Caledonia County, Vermont","2010",935
"5232",5000575700,"Walden town, Caledonia County, Vermont","2020",956
"5233",5002175925,"Wallingford town, Rutland County, Vermont","1791",538
"5234",5002175925,"Wallingford town, Rutland County, Vermont","1800",912
"5235",5002175925,"Wallingford town, Rutland County, Vermont","1810",1386
"5236",5002175925,"Wallingford town, Rutland County, Vermont","1820",1570
"5237",5002175925,"Wallingford town, Rutland County, Vermont","1830",1740
"5238",5002175925,"Wallingford town, Rutland County, Vermont","1840",1608
"5239",5002175925,"Wallingford town, Rutland County, Vermont","1850",1688
"5240",5002175925,"Wallingford town, Rutland County, Vermont","1860",1747
"5241",5002175925,"Wallingford town, Rutland County, Vermont","1870",2023
"5242",5002175925,"Wallingford town, Rutland County, Vermont","1880",1846
"5243",5002175925,"Wallingford town, Rutland County, Vermont","1890",1733
"5244",5002175925,"Wallingford town, Rutland County, Vermont","1900",1575
"5245",5002175925,"Wallingford town, Rutland County, Vermont","1910",1719
"5246",5002175925,"Wallingford town, Rutland County, Vermont","1920",1581
"5247",5002175925,"Wallingford town, Rutland County, Vermont","1930",1564
"5248",5002175925,"Wallingford town, Rutland County, Vermont","1940",1450
"5249",5002175925,"Wallingford town, Rutland County, Vermont","1950",1482
"5250",5002175925,"Wallingford town, Rutland County, Vermont","1960",1439
"5251",5002175925,"Wallingford town, Rutland County, Vermont","1970",1676
"5252",5002175925,"Wallingford town, Rutland County, Vermont","1980",1893
"5253",5002175925,"Wallingford town, Rutland County, Vermont","1990",2184
"5254",5002175925,"Wallingford town, Rutland County, Vermont","2000",2274
"5255",5002175925,"Wallingford town, Rutland County, Vermont","2010",2079
"5256",5002175925,"Wallingford town, Rutland County, Vermont","2020",2129
"5257",5000176075,"Waltham town, Addison County, Vermont","1791",247
"5258",5000176075,"Waltham town, Addison County, Vermont","1800",247
"5259",5000176075,"Waltham town, Addison County, Vermont","1810",244
"5260",5000176075,"Waltham town, Addison County, Vermont","1820",264
"5261",5000176075,"Waltham town, Addison County, Vermont","1830",330
"5262",5000176075,"Waltham town, Addison County, Vermont","1840",283
"5263",5000176075,"Waltham town, Addison County, Vermont","1850",270
"5264",5000176075,"Waltham town, Addison County, Vermont","1860",263
"5265",5000176075,"Waltham town, Addison County, Vermont","1870",249
"5266",5000176075,"Waltham town, Addison County, Vermont","1880",248
"5267",5000176075,"Waltham town, Addison County, Vermont","1890",255
"5268",5000176075,"Waltham town, Addison County, Vermont","1900",264
"5269",5000176075,"Waltham town, Addison County, Vermont","1910",202
"5270",5000176075,"Waltham town, Addison County, Vermont","1920",204
"5271",5000176075,"Waltham town, Addison County, Vermont","1930",175
"5272",5000176075,"Waltham town, Addison County, Vermont","1940",184
