year,GEOID,NAME,estimate
2018,5000724175,"Essex town, Chittenden County, Vermont",287000
2018,5000733475,"Hinesburg town, Chittenden County, Vermont",303300
2018,5000734600,"Huntington town, Chittenden County, Vermont",271900
2018,5000736700,"Jericho town, Chittenden County, Vermont",313400
2018,5000745250,"Milton town, Chittenden County, Vermont",241800
2018,5000759275,"Richmond town, Chittenden County, Vermont",332000
2018,5000762050,"St. George town, Chittenden County, Vermont",275000
2018,5000764300,"Shelburne town, Chittenden County, Vermont",403400
2018,5000766175,"South Burlington city, Chittenden County, Vermont",299100
2018,5000773975,"Underhill town, Chittenden County, Vermont",318100
2018,5000780350,"Westford town, Chittenden County, Vermont",289000
2018,5000784475,"Williston town, Chittenden County, Vermont",333600
2018,5000785150,"Winooski city, Chittenden County, Vermont",221800
2018,5000902125,"Averill town, Essex County, Vermont",NA
2018,5000902162,"Avery's gore, Essex County, Vermont",NA
2018,5000906325,"Bloomfield town, Essex County, Vermont",153800
2018,5000908725,"Brighton town, Essex County, Vermont",132300
2018,5000910075,"Brunswick town, Essex County, Vermont",187500
2018,5000911800,"Canaan town, Essex County, Vermont",117300
2018,5000915250,"Concord town, Essex County, Vermont",135100
2018,5000921250,"East Haven town, Essex County, Vermont",105700
2018,5000925975,"Ferdinand town, Essex County, Vermont",NA
2018,5000929125,"Granby town, Essex County, Vermont",103100
2018,5000930775,"Guildhall town, Essex County, Vermont",164000
2018,5000939700,"Lemington town, Essex County, Vermont",135300
2018,5000939775,"Lewis town, Essex County, Vermont",NA
2018,5000941425,"Lunenburg town, Essex County, Vermont",118700
2018,5000942475,"Maidstone town, Essex County, Vermont",209600
2018,5000952750,"Norton town, Essex County, Vermont",168200
2018,5000975175,"Victory town, Essex County, Vermont",112500
2018,5000976337,"Warner's grant, Essex County, Vermont",NA
2018,5000976562,"Warren's gore, Essex County, Vermont",NA
2018,5001102500,"Bakersfield town, Franklin County, Vermont",204400
2018,5001105425,"Berkshire town, Franklin County, Vermont",188100
2018,5001124050,"Enosburgh town, Franklin County, Vermont",187100
2018,5001124925,"Fairfax town, Franklin County, Vermont",257500
2018,5001125225,"Fairfield town, Franklin County, Vermont",251800
2018,5001126500,"Fletcher town, Franklin County, Vermont",231000
2018,5001127100,"Franklin town, Franklin County, Vermont",211600
2018,5001127700,"Georgia town, Franklin County, Vermont",269600
2018,5001133025,"Highgate town, Franklin County, Vermont",198500
2018,5001145850,"Montgomery town, Franklin County, Vermont",173400
2018,5001159125,"Richford town, Franklin County, Vermont",130200
2018,5001161675,"St. Albans city, Franklin County, Vermont",177700
2018,5001161750,"St. Albans town, Franklin County, Vermont",235400
2018,5001164600,"Sheldon town, Franklin County, Vermont",208000
2018,5001171725,"Swanton town, Franklin County, Vermont",211900
2018,5001300860,"Alburgh town, Grand Isle County, Vermont",193200
2018,5001329275,"Grand Isle town, Grand Isle County, Vermont",290100
2018,5001335875,"Isle La Motte town, Grand Isle County, Vermont",206300
2018,5001350650,"North Hero town, Grand Isle County, Vermont",292000
2018,5001367000,"South Hero town, Grand Isle County, Vermont",369400
2018,5001504375,"Belvidere town, Lamoille County, Vermont",148200
2018,5001511500,"Cambridge town, Lamoille County, Vermont",253500
2018,5001523500,"Eden town, Lamoille County, Vermont",159800
2018,5001523725,"Elmore town, Lamoille County, Vermont",281500
2018,5001535050,"Hyde Park town, Lamoille County, Vermont",180800
2018,5001537075,"Johnson town, Lamoille County, Vermont",159500
2018,5001546675,"Morristown town, Lamoille County, Vermont",206400
2018,5001570525,"Stowe town, Lamoille County, Vermont",389300
2018,5001577425,"Waterville town, Lamoille County, Vermont",159600
2018,5001585375,"Wolcott town, Lamoille County, Vermont",202300
2018,5001707375,"Bradford town, Orange County, Vermont",169600
2018,5001707600,"Braintree town, Orange County, Vermont",167900
2018,5001709325,"Brookfield town, Orange County, Vermont",235600
2018,5001713525,"Chelsea town, Orange County, Vermont",160600
2018,5001715700,"Corinth town, Orange County, Vermont",164100
2018,5001725675,"Fairlee town, Orange County, Vermont",231900
2018,5001748175,"Newbury town, Orange County, Vermont",166700
2018,5001753425,"Orange town, Orange County, Vermont",176100
2018,5001758075,"Randolph town, Orange County, Vermont",192700
2018,5001770675,"Strafford town, Orange County, Vermont",308700
2018,5001772400,"Thetford town, Orange County, Vermont",263100
2018,5001773075,"Topsham town, Orange County, Vermont",159000
2018,5001773675,"Tunbridge town, Orange County, Vermont",222200
2018,5001774950,"Vershire town, Orange County, Vermont",174700
2018,5001776750,"Washington town, Orange County, Vermont",166500
2018,5001779975,"West Fairlee town, Orange County, Vermont",152300
2018,5001784175,"Williamstown town, Orange County, Vermont",173800
2018,5001900475,"Albany town, Orleans County, Vermont",166400
2018,5001903550,"Barton town, Orleans County, Vermont",117200
2018,5001909850,"Brownington town, Orleans County, Vermont",143200
2018,5001913150,"Charleston town, Orleans County, Vermont",175700
2018,5001916150,"Coventry town, Orleans County, Vermont",190500
2018,5001916300,"Craftsbury town, Orleans County, Vermont",198900
2018,5001917350,"Derby town, Orleans County, Vermont",169000
2018,5001928075,"Glover town, Orleans County, Vermont",166200
2018,5001930175,"Greensboro town, Orleans County, Vermont",271900
2018,5001933775,"Holland town, Orleans County, Vermont",166900
2018,5001935575,"Irasburg town, Orleans County, Vermont",168000
2018,5001936325,"Jay town, Orleans County, Vermont",219100
2018,5001940525,"Lowell town, Orleans County, Vermont",162500
2018,5001946450,"Morgan town, Orleans County, Vermont",182600
2018,5001948850,"Newport city, Orleans County, Vermont",124600
2018,5001948925,"Newport town, Orleans County, Vermont",184300
2018,5001973525,"Troy town, Orleans County, Vermont",134800
2018,5001980200,"Westfield town, Orleans County, Vermont",188800
2018,5001981700,"Westmore town, Orleans County, Vermont",219500
2018,5002105200,"Benson town, Rutland County, Vermont",169300
2018,5002107750,"Brandon town, Rutland County, Vermont",176900
2018,5002111950,"Castleton town, Rutland County, Vermont",175800
2018,5002114350,"Chittenden town, Rutland County, Vermont",226100
2018,5002114500,"Clarendon town, Rutland County, Vermont",195500
2018,5002116825,"Danby town, Rutland County, Vermont",192300
2018,5002125375,"Fair Haven town, Rutland County, Vermont",145900
2018,5002134450,"Hubbardton town, Rutland County, Vermont",197200
2018,5002135425,"Ira town, Rutland County, Vermont",202900
2018,5002137685,"Killington town, Rutland County, Vermont",289900
2018,5002144125,"Mendon town, Rutland County, Vermont",267700
2018,5002144800,"Middletown Springs town, Rutland County, Vermont",221500
2018,5002147200,"Mount Holly town, Rutland County, Vermont",219400
2018,5002147425,"Mount Tabor town, Rutland County, Vermont",197900
2018,5002154250,"Pawlet town, Rutland County, Vermont",190100
2018,5002155450,"Pittsfield town, Rutland County, Vermont",204500
2018,5002155600,"Pittsford town, Rutland County, Vermont",180700
2018,5002156875,"Poultney town, Rutland County, Vermont",173500
2018,5002157250,"Proctor town, Rutland County, Vermont",154400
2018,5002161225,"Rutland city, Rutland County, Vermont",152800
2018,5002161300,"Rutland town, Rutland County, Vermont",224600
2018,5002165275,"Shrewsbury town, Rutland County, Vermont",233900
2018,5002171050,"Sudbury town, Rutland County, Vermont",238100
2018,5002172925,"Tinmouth town, Rutland County, Vermont",194800
2018,5002175925,"Wallingford town, Rutland County, Vermont",191100
2018,5002177950,"Wells town, Rutland County, Vermont",165000
2018,5002180875,"West Haven town, Rutland County, Vermont",200000
2018,5002182300,"West Rutland town, Rutland County, Vermont",151400
2018,5002303175,"Barre city, Washington County, Vermont",154300
2018,5002303250,"Barre town, Washington County, Vermont",193900
2018,5002305650,"Berlin town, Washington County, Vermont",206800
2018,5002311125,"Cabot town, Washington County, Vermont",184600
2018,5002311350,"Calais town, Washington County, Vermont",281300
2018,5002318550,"Duxbury town, Washington County, Vermont",264000
2018,5002321925,"East Montpelier town, Washington County, Vermont",267600
2018,5002325825,"Fayston town, Washington County, Vermont",339900
2018,5002343600,"Marshfield town, Washington County, Vermont",186800
2018,5002344500,"Middlesex town, Washington County, Vermont",268600
2018,5002346000,"Montpelier city, Washington County, Vermont",247600
2018,5002346225,"Moretown town, Washington County, Vermont",261200
2018,5002350275,"Northfield town, Washington County, Vermont",186400
2018,5002355825,"Plainfield town, Washington County, Vermont",240900
2018,5002360625,"Roxbury town, Washington County, Vermont",182900
2018,5002375325,"Waitsfield town, Washington County, Vermont",352500
2018,5002376525,"Warren town, Washington County, Vermont",353700
2018,5002376975,"Waterbury town, Washington County, Vermont",274100
2018,5002385525,"Woodbury town, Washington County, Vermont",210700
2018,5002386125,"Worcester town, Washington County, Vermont",229200
2018,5002501900,"Athens town, Windham County, Vermont",179700
2018,5002507900,"Brattleboro town, Windham County, Vermont",199400
2018,5002509475,"Brookline town, Windham County, Vermont",214700
2018,5002517875,"Dover town, Windham County, Vermont",262000
2018,5002518325,"Dummerston town, Windham County, Vermont",248500
2018,5002528900,"Grafton town, Windham County, Vermont",263500
2018,5002530925,"Guilford town, Windham County, Vermont",245100
2018,5002531150,"Halifax town, Windham County, Vermont",192800
2018,5002536175,"Jamaica town, Windham County, Vermont",255200
2018,5002540225,"Londonderry town, Windham County, Vermont",234100
2018,5002543375,"Marlboro town, Windham County, Vermont",270500
2018,5002548400,"Newfane town, Windham County, Vermont",238600
2018,5002557700,"Putney town, Windham County, Vermont",230300
2018,5002560250,"Rockingham town, Windham County, Vermont",160100
2018,5002565762,"Somerset town, Windham County, Vermont",NA
2018,5002570750,"Stratton town, Windham County, Vermont",382000
2018,5002573300,"Townshend town, Windham County, Vermont",215900
2018,5002574800,"Vernon town, Windham County, Vermont",231300
2018,5002576225,"Wardsboro town, Windham County, Vermont",211300
2018,5002581400,"Westminster town, Windham County, Vermont",170500
2018,5002583950,"Whitingham town, Windham County, Vermont",198800
2018,5002584700,"Wilmington town, Windham County, Vermont",250800
2018,5002584850,"Windham town, Windham County, Vermont",257600
2018,5002701300,"Andover town, Windsor County, Vermont",258000
2018,5002702575,"Baltimore town, Windsor County, Vermont",181900
2018,5002702725,"Barnard town, Windsor County, Vermont",364600
2018,5002705800,"Bethel town, Windsor County, Vermont",179300
2018,5002708275,"Bridgewater town, Windsor County, Vermont",241000
2018,5002712250,"Cavendish town, Windsor County, Vermont",205100
2018,5002713675,"Chester town, Windsor County, Vermont",215600
2018,5002732275,"Hartford town, Windsor County, Vermont",227000
2018,5002732425,"Hartland town, Windsor County, Vermont",208500
2018,5002741275,"Ludlow town, Windsor County, Vermont",251000
2018,5002752900,"Norwich town, Windsor County, Vermont",446800
2018,5002756050,"Plymouth town, Windsor County, Vermont",316700
2018,5002756350,"Pomfret town, Windsor County, Vermont",356100
2018,5002758375,"Reading town, Windsor County, Vermont",267600
2018,5002760100,"Rochester town, Windsor County, Vermont",184000
2018,5002760850,"Royalton town, Windsor County, Vermont",175600
2018,5002763775,"Sharon town, Windsor County, Vermont",231600
2018,5002769550,"Springfield town, Windsor County, Vermont",144200
2018,5002770375,"Stockbridge town, Windsor County, Vermont",211500
2018,5002777500,"Weathersfield town, Windsor County, Vermont",197200
2018,5002782000,"Weston town, Windsor County, Vermont",357300
2018,5002783050,"West Windsor town, Windsor County, Vermont",283200
2018,5002784925,"Windsor town, Windsor County, Vermont",177600
2018,5002785975,"Woodstock town, Windsor County, Vermont",378500
2019,5000100325,"Addison town, Addison County, Vermont",270000
2019,5000108575,"Bridport town, Addison County, Vermont",267400
2019,5000109025,"Bristol town, Addison County, Vermont",233500
2019,5000116000,"Cornwall town, Addison County, Vermont",361500
2019,5000126300,"Ferrisburgh town, Addison County, Vermont",292600
2019,5000128600,"Goshen town, Addison County, Vermont",242500
2019,5000129575,"Granville town, Addison County, Vermont",196900
2019,5000131525,"Hancock town, Addison County, Vermont",156800
2019,5000139325,"Leicester town, Addison County, Vermont",214100
2019,5000140075,"Lincoln town, Addison County, Vermont",269300
2019,5000144350,"Middlebury town, Addison County, Vermont",249800
2019,5000145550,"Monkton town, Addison County, Vermont",265100
2019,5000148700,"New Haven town, Addison County, Vermont",266000
2019,5000153725,"Orwell town, Addison County, Vermont",214300
2019,5000153950,"Panton town, Addison County, Vermont",269400
2019,5000159650,"Ripton town, Addison County, Vermont",239200
2019,5000162575,"Salisbury town, Addison County, Vermont",248500
2019,5000165050,"Shoreham town, Addison County, Vermont",236000
2019,5000170075,"Starksboro town, Addison County, Vermont",233000
2019,5000174650,"Vergennes city, Addison County, Vermont",216000
2019,5000176075,"Waltham town, Addison County, Vermont",240900
2019,5000183275,"Weybridge town, Addison County, Vermont",352300
2019,5000183800,"Whiting town, Addison County, Vermont",197900
2019,5000301450,"Arlington town, Bennington County, Vermont",243700
2019,5000304825,"Bennington town, Bennington County, Vermont",164600
